vehicle_id,occupant_count,mean_anomaly_score_bits,median_anomaly_score_bits,maximum_anomaly_score_bits,std_anomaly_score_bits,minimum_anomaly_score_bits,baseline_occupants,moderate_occupants,elevated_occupants,high_occupants,extreme_occupants,anomalous_occupants,high_or_extreme_occupants,extreme_occupant_count,anomalous_occupant_fraction,high_or_extreme_fraction,maximum_anomaly_occupant_id,maximum_anomaly_dominant_contributor,maximum_anomaly_tier,vehicle_dominant_contributor,vehicle_anomaly_tier,vehicle_anomaly_score_bits,multi_occupant_anomaly,multiple_high_or_extreme,vehicle_anomaly_percentile
142774707.0,2,10.834362427919032,10.834362427919032,12.702560562686578,2.6420311393883815,8.966164293151488,1,1,0,0,0,1,0,0,0.5,0.0,142774711.0,posture,MODERATE,posture,MODERATE,12.702560562686578,False,False,78.75391032325338
531415108.0,1,12.702560562686578,12.702560562686578,12.702560562686578,0.0,12.702560562686578,0,1,0,0,0,1,0,0,1.0,0.0,531415110.0,posture,MODERATE,posture,MODERATE,12.702560562686578,False,False,78.75391032325338
554148865.0,4,9.377561869456063,9.022980701849889,12.69429178664463,2.689077370061606,6.769994287479846,3,1,0,0,0,1,0,0,0.25,0.0,554148955.0,seat_position,MODERATE,seat_position,MODERATE,12.69429178664463,False,False,78.67570385818561
134005308.0,1,12.686278439035656,12.686278439035656,12.686278439035656,0.0,12.686278439035656,0,1,0,0,0,1,0,0,1.0,0.0,134007675.0,seat_type,MODERATE,seat_type,MODERATE,12.686278439035656,False,False,78.6235662148071
347742195.0,2,12.468301608081,12.468301608081,12.671106625157089,0.28680960566631175,12.265496591004911,0,2,0,0,0,2,0,0,1.0,0.0,347742198.0,seat_performance,MODERATE,seat_performance,MODERATE,12.671106625157089,True,False,78.5453597497393
339315270.0,2,10.821910733467078,10.821910733467078,12.671106625157089,2.6151579095126234,8.972714841777066,1,1,0,0,0,1,0,0,0.5,0.0,339315273.0,seat_performance,MODERATE,seat_performance,MODERATE,12.671106625157089,False,False,78.5453597497393
897003307.0,2,11.08612543452884,11.08612543452884,12.671087935249997,2.2414754643726353,9.501162933807684,1,1,0,0,0,1,0,0,0.5,0.0,897001005.0,seat_track_position,MODERATE,seat_track_position,MODERATE,12.671087935249997,False,False,78.46715328467153
591149903.0,2,11.445018094958229,11.445018094958229,12.670323152007128,1.7328430297228914,10.219713037909331,1,1,0,0,0,1,0,0,0.5,0.0,591149907.0,seat_type,MODERATE,seat_type,MODERATE,12.670323152007128,False,False,78.41501564129302
339344240.0,1,12.6694763200156,12.6694763200156,12.6694763200156,0.0,12.6694763200156,0,1,0,0,0,1,0,0,1.0,0.0,339344241.0,seat_performance,MODERATE,seat_performance,MODERATE,12.6694763200156,False,False,78.3628779979145
341223413.0,1,12.665684532116588,12.665684532116588,12.665684532116588,0.0,12.665684532116588,0,1,0,0,0,1,0,0,1.0,0.0,341223414.0,seat_performance,MODERATE,seat_performance,MODERATE,12.665684532116588,False,False,78.31074035453598
795682069.0,1,12.663890820520836,12.663890820520836,12.663890820520836,0.0,12.663890820520836,0,1,0,0,0,1,0,0,1.0,0.0,795682071.0,posture,MODERATE,posture,MODERATE,12.663890820520836,False,False,78.23253388946819
852139688.0,3,10.599364861647397,9.852006268565267,12.663890820520836,1.8104891840358508,9.28219749585609,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,852139689.0,posture,MODERATE,posture,MODERATE,12.663890820520836,False,False,78.23253388946819
110162943.0,2,9.042194520986431,9.042194520986431,12.66286430454181,5.120400312778473,5.421524737431055,1,1,0,0,0,1,0,0,0.5,0.0,110162979.0,seat_position,MODERATE,seat_track_position,MODERATE,12.66286430454181,False,False,78.15432742440042
556172327.0,1,12.6582390505934,12.6582390505934,12.6582390505934,0.0,12.6582390505934,0,1,0,0,0,1,0,0,1.0,0.0,556172328.0,posture,MODERATE,posture,MODERATE,12.6582390505934,False,False,78.1021897810219
360252619.0,4,10.048574861856842,9.942034792220515,12.636665638645049,2.57743441644872,7.673564224341288,2,2,0,0,0,2,0,0,0.5,0.0,360252622.0,seat_performance,MODERATE,seat_performance,MODERATE,12.636665638645049,True,False,78.02398331595411
556119098.0,1,12.636665638645049,12.636665638645049,12.636665638645049,0.0,12.636665638645049,0,1,0,0,0,1,0,0,1.0,0.0,556119100.0,seat_performance,MODERATE,seat_performance,MODERATE,12.636665638645049,False,False,78.02398331595411
359700280.0,1,12.628717989355255,12.628717989355255,12.628717989355255,0.0,12.628717989355255,0,1,0,0,0,1,0,0,1.0,0.0,359700309.0,seat_performance,MODERATE,seat_performance,MODERATE,12.628717989355255,False,False,77.94577685088633
852117767.0,2,11.237996738538005,11.237996738538005,12.612424249391951,1.9437340263483467,9.863569227684057,1,1,0,0,0,1,0,0,0.5,0.0,852117770.0,seat_type,MODERATE,seat_type,MODERATE,12.612424249391951,False,False,77.89363920750783
599000021.0,2,12.586923976551123,12.586923976551123,12.61227785759188,0.035855802426634796,12.561570095510364,0,2,0,0,0,2,0,0,1.0,0.0,599000143.0,seat_type,MODERATE,posture,MODERATE,12.61227785759188,True,False,77.8415015641293
556173412.0,1,12.606768748970298,12.606768748970298,12.606768748970298,0.0,12.606768748970298,0,1,0,0,0,1,0,0,1.0,0.0,556173413.0,posture,MODERATE,posture,MODERATE,12.606768748970298,False,False,77.78936392075079
341308179.0,3,9.668527477363343,11.010558412509944,12.573499282149031,3.7601157223204345,5.421524737431055,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,341308183.0,seat_performance,MODERATE,seat_performance,MODERATE,12.573499282149031,False,False,77.73722627737226
792824816.0,2,10.113613839851379,10.113613839851379,12.56249965137028,3.4632475273530714,7.66472802833248,1,1,0,0,0,1,0,0,0.5,0.0,792824821.0,seat_performance,MODERATE,belt_anchorage,MODERATE,12.56249965137028,False,False,77.65901981230449
852141023.0,2,10.710438637473548,10.710438637473548,12.56249965137028,2.6192098041952234,8.858377623576816,1,1,0,0,0,1,0,0,0.5,0.0,852141026.0,seat_performance,MODERATE,seat_performance,MODERATE,12.56249965137028,False,False,77.65901981230449
796486269.0,1,12.561570095510364,12.561570095510364,12.561570095510364,0.0,12.561570095510364,0,1,0,0,0,1,0,0,1.0,0.0,796486270.0,posture,MODERATE,posture,MODERATE,12.561570095510364,False,False,77.55474452554745
852125335.0,2,10.734533953370072,10.734533953370072,12.561570095510364,2.583819291160618,8.907497811229781,1,1,0,0,0,1,0,0,0.5,0.0,852125338.0,posture,MODERATE,posture,MODERATE,12.561570095510364,False,False,77.55474452554745
852121458.0,1,12.554301329076164,12.554301329076164,12.554301329076164,0.0,12.554301329076164,0,1,0,0,0,1,0,0,1.0,0.0,852121459.0,seat_performance,MODERATE,seat_performance,MODERATE,12.554301329076164,False,False,77.47653806047967
339330240.0,2,12.073725272393531,12.073725272393531,12.550843688917304,0.674747335505896,11.596606855869757,1,1,0,0,0,1,0,0,0.5,0.0,339330242.0,posture,MODERATE,posture,MODERATE,12.550843688917304,False,False,77.42440041710114
325121806.0,2,11.536033802941876,11.536033802941876,12.5384645044766,1.417651093449584,10.53360310140715,1,1,0,0,0,1,0,0,0.5,0.0,325121808.0,belt_use,MODERATE,belt_use,MODERATE,12.5384645044766,False,False,77.34619395203337
360363735.0,1,12.5384645044766,12.5384645044766,12.5384645044766,0.0,12.5384645044766,0,1,0,0,0,1,0,0,1.0,0.0,360363737.0,belt_use,MODERATE,belt_use,MODERATE,12.5384645044766,False,False,77.34619395203337
651128422.0,2,10.017972925117874,10.017972925117874,12.533685645442803,3.5577550481180267,7.502260204792947,1,1,0,0,0,1,0,0,0.5,0.0,651003305.0,belt_anchorage,MODERATE,belt_anchorage,MODERATE,12.533685645442803,False,False,77.26798748696558
599028391.0,3,10.570224721815515,9.95582387458214,12.526871105847617,1.7331440439679404,9.227979185016787,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,599035326.0,posture,MODERATE,posture,MODERATE,12.526871105847617,False,False,77.21584984358707
897022049.0,1,12.518840371582884,12.518840371582884,12.518840371582884,0.0,12.518840371582884,0,1,0,0,0,1,0,0,1.0,0.0,897022050.0,seat_performance,MODERATE,seat_performance,MODERATE,12.518840371582884,False,False,77.16371220020855
852146322.0,3,10.31901094447486,9.644463405395989,12.51164487017868,1.945153489044078,8.80092455784991,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,852146325.0,seat_performance,MODERATE,seat_performance,MODERATE,12.51164487017868,False,False,77.11157455683004
556144402.0,1,12.508718213244627,12.508718213244627,12.508718213244627,0.0,12.508718213244627,0,1,0,0,0,1,0,0,1.0,0.0,556144404.0,posture,MODERATE,posture,MODERATE,12.508718213244627,False,False,77.0594369134515
852125402.0,2,9.898559853907638,9.898559853907638,12.49967929491083,3.6785383908190363,7.297440412904448,1,1,0,0,0,1,0,0,0.5,0.0,852125404.0,seat_performance,MODERATE,belt_anchorage,MODERATE,12.49967929491083,False,False,77.00729927007299
359669454.0,2,11.081361608377332,11.081361608377332,12.49290078441202,1.9962178465692002,9.669822432342643,1,1,0,0,0,1,0,0,0.5,0.0,359669458.0,belt_anchorage,MODERATE,belt_anchorage,MODERATE,12.49290078441202,False,False,76.95516162669446
554153759.0,2,12.259921268435548,12.259921268435548,12.49054953055993,0.3261576161628383,12.029293006311166,0,2,0,0,0,2,0,0,1.0,0.0,554153831.0,seat_performance,MODERATE,seat_performance,MODERATE,12.49054953055993,True,False,76.8769551616267
360210971.0,1,12.49054953055993,12.49054953055993,12.49054953055993,0.0,12.49054953055993,0,1,0,0,0,1,0,0,1.0,0.0,360210972.0,seat_performance,MODERATE,seat_performance,MODERATE,12.49054953055993,False,False,76.8769551616267
341216294.0,3,10.764323468274489,10.57634284648316,12.488648373323514,1.6384423775403278,9.227979185016787,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,341216297.0,seat_performance,MODERATE,seat_performance,MODERATE,12.488648373323514,False,False,76.79874869655892
349175974.0,3,11.022551529839035,12.200223402282642,12.483010973754068,2.2890598145109275,8.384420213480396,1,2,0,0,0,2,0,0,0.6666666666666666,0.0,349175977.0,seat_track_position,MODERATE,seat_track_position,MODERATE,12.483010973754068,True,False,76.74661105318039
651148830.0,1,12.478209987490247,12.478209987490247,12.478209987490247,0.0,12.478209987490247,0,1,0,0,0,1,0,0,1.0,0.0,651148831.0,seat_type,MODERATE,seat_type,MODERATE,12.478209987490247,False,False,76.69447340980187
349207428.0,3,9.780871924699928,9.489730924456437,12.466366562040204,2.552408065796373,7.386518287603142,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,349207436.0,belt_anchorage,MODERATE,seat_performance,MODERATE,12.466366562040204,False,False,76.64233576642336
347896029.0,3,11.806508106494578,11.55636721250792,12.458792987912943,0.5699850085742993,11.40436411906287,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,347896031.0,seat_performance,MODERATE,seat_type,MODERATE,12.458792987912943,False,False,76.59019812304484
556139060.0,2,11.156050478044635,11.156050478044635,12.448531728405214,1.8278445133728665,9.863569227684057,1,1,0,0,0,1,0,0,0.5,0.0,556139063.0,seat_type,MODERATE,seat_type,MODERATE,12.448531728405214,False,False,76.53806047966631
556120686.0,2,11.942654604692592,11.942654604692592,12.430543553859934,0.6899791688444138,11.454765655525248,1,1,0,0,0,1,0,0,0.5,0.0,556120688.0,seat_type,MODERATE,posture,MODERATE,12.430543553859934,False,False,76.4859228362878
599027842.0,3,8.382349588363454,6.999605691776187,12.430242750888477,3.563736827299032,5.717200322425695,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,599031947.0,seat_position,MODERATE,seat_position,MODERATE,12.430242750888477,False,False,76.43378519290927
599035565.0,2,10.553460616746461,10.553460616746461,12.426225233109852,2.6484891195935534,8.68069600038307,1,1,0,0,0,1,0,0,0.5,0.0,599035569.0,belt_use,MODERATE,posture,MODERATE,12.426225233109852,False,False,76.38164754953077
360412453.0,1,12.40780905919414,12.40780905919414,12.40780905919414,0.0,12.40780905919414,0,1,0,0,0,1,0,0,1.0,0.0,360412456.0,seat_performance,MODERATE,seat_performance,MODERATE,12.40780905919414,False,False,76.32950990615224
550026301.0,4,10.238005149948611,9.99630115544224,12.40436411906287,1.8497258916482666,8.555054169847097,3,1,0,0,0,1,0,0,0.25,0.0,550026414.0,seat_type,MODERATE,belt_anchorage,MODERATE,12.40436411906287,False,False,76.27737226277372
558030920.0,2,10.489202365218755,10.489202365218755,12.398558948182572,2.7002379750337777,8.57984578225494,1,1,0,0,0,1,0,0,0.5,0.0,558030921.0,seat_track_position,MODERATE,seat_track_position,MODERATE,12.398558948182572,False,False,76.2252346193952
561167486.0,1,12.391303850025208,12.391303850025208,12.391303850025208,0.0,12.391303850025208,0,1,0,0,0,1,0,0,1.0,0.0,561167489.0,belt_use,MODERATE,belt_use,MODERATE,12.391303850025208,False,False,76.17309697601668
852137971.0,1,12.36357574276545,12.36357574276545,12.36357574276545,0.0,12.36357574276545,0,1,0,0,0,1,0,0,1.0,0.0,852137972.0,seat_type,MODERATE,seat_type,MODERATE,12.36357574276545,False,False,76.12095933263817
347533804.0,3,8.577098589788546,7.551131469120578,12.354956788201,3.3836168225564203,5.825207512044061,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,878535439.0,seat_performance,MODERATE,seat_track_position,MODERATE,12.354956788201,False,False,76.06882168925965
556174458.0,1,12.346365941574176,12.346365941574176,12.346365941574176,0.0,12.346365941574176,0,1,0,0,0,1,0,0,1.0,0.0,556174459.0,posture,MODERATE,posture,MODERATE,12.346365941574176,False,False,76.01668404588112
347834561.0,1,12.323405304289915,12.323405304289915,12.323405304289915,0.0,12.323405304289915,0,1,0,0,0,1,0,0,1.0,0.0,347834562.0,seat_type,MODERATE,seat_type,MODERATE,12.323405304289915,False,False,75.88633993743483
357336199.0,1,12.323405304289915,12.323405304289915,12.323405304289915,0.0,12.323405304289915,0,1,0,0,0,1,0,0,1.0,0.0,357336200.0,seat_type,MODERATE,seat_type,MODERATE,12.323405304289915,False,False,75.88633993743483
359786082.0,1,12.323405304289915,12.323405304289915,12.323405304289915,0.0,12.323405304289915,0,1,0,0,0,1,0,0,1.0,0.0,359786083.0,seat_type,MODERATE,seat_type,MODERATE,12.323405304289915,False,False,75.88633993743483
360230985.0,1,12.323405304289915,12.323405304289915,12.323405304289915,0.0,12.323405304289915,0,1,0,0,0,1,0,0,1.0,0.0,360230987.0,seat_type,MODERATE,seat_type,MODERATE,12.323405304289915,False,False,75.88633993743483
110162468.0,4,10.518090187579453,12.016034248028472,12.32309193183517,3.2088916815530886,5.717200322425695,1,3,0,0,0,3,0,0,0.75,0.0,110162473.0,seat_position,MODERATE,seat_track_position,MODERATE,12.32309193183517,True,False,75.75599582898853
651119274.0,2,9.824545275481631,9.824545275481631,12.30311445273188,3.5052261457472254,7.345976098231382,1,1,0,0,0,1,0,0,0.5,0.0,651119277.0,posture,MODERATE,posture,MODERATE,12.30311445273188,False,False,75.70385818561
599027184.0,3,8.516459621609796,7.345976098231382,12.272427854707257,3.3288181259065945,5.9309749118907495,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,599029386.0,seat_position,MODERATE,seat_position,MODERATE,12.272427854707257,False,False,75.65172054223149
360324934.0,1,12.265496591004911,12.265496591004911,12.265496591004911,0.0,12.265496591004911,0,1,0,0,0,1,0,0,1.0,0.0,360324936.0,seat_performance,MODERATE,seat_performance,MODERATE,12.265496591004911,False,False,75.59958289885297
339115932.0,3,9.693078276766647,9.090431175044897,12.260618552417622,2.3255377637502677,7.7281851028374176,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,339115935.0,seat_track_position,MODERATE,seat_type,MODERATE,12.260618552417622,False,False,75.54744525547446
591142468.0,3,10.30780369064692,11.1605323147302,12.26061855241762,2.4911549772847477,7.502260204792947,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,651144388.0,seat_track_position,MODERATE,belt_anchorage,MODERATE,12.26061855241762,False,False,75.49530761209593
328076693.0,2,11.494849354948082,11.494849354948082,12.251685427647612,1.070327838504865,10.738013282248552,1,1,0,0,0,1,0,0,0.5,0.0,328076695.0,seat_track_position,MODERATE,seat_type,MODERATE,12.251685427647612,False,False,75.44316996871741
359465378.0,3,10.016806359252932,10.307034216968436,12.24885938356885,2.390417720881979,7.494525477221508,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,359465383.0,seat_type,MODERATE,seat_performance,MODERATE,12.24885938356885,False,False,75.36496350364963
556159414.0,3,8.295334730670943,7.107612881394555,12.24885938356885,3.513595417861931,5.529531927049421,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,556160290.0,seat_type,MODERATE,seat_track_position,MODERATE,12.24885938356885,False,False,75.36496350364963
651136630.0,2,11.891267305960561,11.891267305960561,12.21996043481312,0.46484228068213396,11.562574177108004,1,1,0,0,0,1,0,0,0.5,0.0,651136632.0,seat_track_position,MODERATE,seat_track_position,MODERATE,12.21996043481312,False,False,75.2606882168926
897000711.0,1,12.21996043481312,12.21996043481312,12.21996043481312,0.0,12.21996043481312,0,1,0,0,0,1,0,0,1.0,0.0,897000176.0,seat_type,MODERATE,seat_type,MODERATE,12.21996043481312,False,False,75.2606882168926
599005919.0,3,9.542826692876503,9.023028790980266,12.202243474898102,2.4413783434263907,7.403207812751137,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,599005923.0,seat_position,MODERATE,belt_anchorage,MODERATE,12.202243474898102,False,False,75.18248175182481
852183215.0,2,9.844601501789604,9.844601501789604,12.201983976483843,3.333842267413242,7.487219027095366,1,1,0,0,0,1,0,0,0.5,0.0,852183218.0,seat_performance,MODERATE,belt_use,MODERATE,12.201983976483843,False,False,75.1303441084463
328100781.0,1,12.200223402282642,12.200223402282642,12.200223402282642,0.0,12.200223402282642,0,1,0,0,0,1,0,0,1.0,0.0,328100784.0,seat_track_position,MODERATE,seat_track_position,MODERATE,12.200223402282642,False,False,75.05213764337853
328100787.0,1,12.200223402282642,12.200223402282642,12.200223402282642,0.0,12.200223402282642,0,1,0,0,0,1,0,0,1.0,0.0,328100788.0,seat_track_position,MODERATE,seat_track_position,MODERATE,12.200223402282642,False,False,75.05213764337853
852114292.0,1,12.195107263113512,12.195107263113512,12.195107263113512,0.0,12.195107263113512,0,1,0,0,0,1,0,0,1.0,0.0,852114294.0,posture,MODERATE,posture,MODERATE,12.195107263113512,False,False,74.97393117831074
142458734.0,2,12.14661270742459,12.14661270742459,12.180787388320022,0.04833029721209354,12.112438026529157,0,2,0,0,0,2,0,0,1.0,0.0,142458735.0,posture,MODERATE,posture,MODERATE,12.180787388320022,True,False,74.84358706986444
344087968.0,1,12.180787388320022,12.180787388320022,12.180787388320022,0.0,12.180787388320022,0,1,0,0,0,1,0,0,1.0,0.0,344087969.0,posture,MODERATE,posture,MODERATE,12.180787388320022,False,False,74.84358706986444
795710373.0,1,12.180787388320022,12.180787388320022,12.180787388320022,0.0,12.180787388320022,0,1,0,0,0,1,0,0,1.0,0.0,795710381.0,posture,MODERATE,posture,MODERATE,12.180787388320022,False,False,74.84358706986444
795762528.0,1,12.180787388320022,12.180787388320022,12.180787388320022,0.0,12.180787388320022,0,1,0,0,0,1,0,0,1.0,0.0,795762530.0,posture,MODERATE,posture,MODERATE,12.180787388320022,False,False,74.84358706986444
556158033.0,3,11.030202031140504,10.888577115312138,12.17281222342316,1.078792656623567,10.029216754686216,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,556158036.0,seat_performance,MODERATE,seat_position,MODERATE,12.17281222342316,False,False,74.71324296141815
558042739.0,1,12.169770859122504,12.169770859122504,12.169770859122504,0.0,12.169770859122504,0,1,0,0,0,1,0,0,1.0,0.0,558042742.0,seat_type,MODERATE,seat_type,MODERATE,12.169770859122504,False,False,74.66110531803962
852133852.0,2,12.077261490781183,12.077261490781183,12.150142016056051,0.10306862727659424,12.004380965506314,0,2,0,0,0,2,0,0,1.0,0.0,852133854.0,seat_type,MODERATE,seat_type,MODERATE,12.150142016056051,True,False,74.6089676746611
357380516.0,1,12.143090287430272,12.143090287430272,12.143090287430272,0.0,12.143090287430272,0,1,0,0,0,1,0,0,1.0,0.0,357380519.0,seat_track_position,MODERATE,seat_track_position,MODERATE,12.143090287430272,False,False,74.53076120959332
795663754.0,1,12.143090287430272,12.143090287430272,12.143090287430272,0.0,12.143090287430272,0,1,0,0,0,1,0,0,1.0,0.0,795663758.0,seat_track_position,MODERATE,seat_track_position,MODERATE,12.143090287430272,False,False,74.53076120959332
852133847.0,1,12.137917432976977,12.137917432976977,12.137917432976977,0.0,12.137917432976977,0,1,0,0,0,1,0,0,1.0,0.0,852133850.0,seat_performance,MODERATE,seat_performance,MODERATE,12.137917432976977,False,False,74.45255474452554
349215955.0,3,8.82495802681678,8.928522593714705,12.124826749304583,3.3528508288074033,5.421524737431055,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,349215959.0,seat_position,MODERATE,seat_track_position,MODERATE,12.124826749304583,False,False,74.40041710114703
349195739.0,2,10.09276492375827,10.09276492375827,12.118565602128308,2.8649147940155224,8.066964245388235,1,1,0,0,0,1,0,0,0.5,0.0,349195743.0,seat_track_position,MODERATE,seat_track_position,MODERATE,12.118565602128308,False,False,74.34827945776851
341228799.0,1,12.117922451415543,12.117922451415543,12.117922451415543,0.0,12.117922451415543,0,1,0,0,0,1,0,0,1.0,0.0,341228801.0,posture,MODERATE,posture,MODERATE,12.117922451415543,False,False,74.29614181439
347780340.0,1,12.099963610146574,12.099963610146574,12.099963610146574,0.0,12.099963610146574,0,1,0,0,0,1,0,0,1.0,0.0,347780343.0,posture,MODERATE,posture,MODERATE,12.099963610146574,False,False,74.24400417101147
359806983.0,3,9.043898784882467,7.688404608616671,12.09731564779935,2.649873624390426,7.345976098231382,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,359806987.0,seat_position,MODERATE,seat_position,MODERATE,12.09731564779935,False,False,74.19186652763295
344062933.0,2,11.535667221446557,11.535667221446557,12.094508856476082,0.7903214194775097,10.976825586417032,1,1,0,0,0,1,0,0,0.5,0.0,344062935.0,seat_type,MODERATE,seat_type,MODERATE,12.094508856476082,False,False,74.13972888425442
556138175.0,1,12.09223975377262,12.09223975377262,12.09223975377262,0.0,12.09223975377262,0,1,0,0,0,1,0,0,1.0,0.0,556138177.0,seat_performance,MODERATE,seat_performance,MODERATE,12.09223975377262,False,False,74.08759124087592
877885195.0,1,12.089836441428782,12.089836441428782,12.089836441428782,0.0,12.089836441428782,0,1,0,0,0,1,0,0,1.0,0.0,877885202.0,seat_type,MODERATE,seat_type,MODERATE,12.089836441428782,False,False,74.0354535974974
341233372.0,1,12.080722031395432,12.080722031395432,12.080722031395432,0.0,12.080722031395432,0,1,0,0,0,1,0,0,1.0,0.0,341233373.0,seat_performance,MODERATE,seat_performance,MODERATE,12.080722031395432,False,False,73.98331595411888
556127928.0,2,11.017781517203112,11.017781517203112,12.060057526001376,1.4740008673786051,9.975505508404847,1,1,0,0,0,1,0,0,0.5,0.0,556127930.0,seat_position,MODERATE,posture,MODERATE,12.060057526001376,False,False,73.93117831074035
360235915.0,1,12.056214305626453,12.056214305626453,12.056214305626453,0.0,12.056214305626453,0,1,0,0,0,1,0,0,1.0,0.0,360235917.0,seat_type,MODERATE,seat_type,MODERATE,12.056214305626453,False,False,73.87904066736183
433646865.0,1,12.050035433370809,12.050035433370809,12.050035433370809,0.0,12.050035433370809,0,1,0,0,0,1,0,0,1.0,0.0,433646866.0,seat_type,MODERATE,seat_type,MODERATE,12.050035433370809,False,False,73.82690302398332
550038596.0,1,12.036962438624313,12.036962438624313,12.036962438624313,0.0,12.036962438624313,0,1,0,0,0,1,0,0,1.0,0.0,558040366.0,posture,MODERATE,posture,MODERATE,12.036962438624313,False,False,73.7747653806048
554157453.0,1,12.036098245378504,12.036098245378504,12.036098245378504,0.0,12.036098245378504,0,1,0,0,0,1,0,0,1.0,0.0,701158031.0,belt_anchorage,MODERATE,belt_anchorage,MODERATE,12.036098245378504,False,False,73.72262773722628
344057667.0,1,12.018969596079607,12.018969596079607,12.018969596079607,0.0,12.018969596079607,0,1,0,0,0,1,0,0,1.0,0.0,344057669.0,belt_anchorage,MODERATE,belt_anchorage,MODERATE,12.018969596079607,False,False,73.6444212721585
795861218.0,1,12.018969596079607,12.018969596079607,12.018969596079607,0.0,12.018969596079607,0,1,0,0,0,1,0,0,1.0,0.0,795861219.0,belt_anchorage,MODERATE,belt_anchorage,MODERATE,12.018969596079607,False,False,73.6444212721585
852114297.0,1,12.017917656866343,12.017917656866343,12.017917656866343,0.0,12.017917656866343,0,1,0,0,0,1,0,0,1.0,0.0,852114299.0,posture,MODERATE,posture,MODERATE,12.017917656866343,False,False,73.56621480709073
651114478.0,2,9.795477915754125,9.795477915754125,12.010558412509944,3.1325968802602127,7.580397418998305,1,1,0,0,0,1,0,0,0.5,0.0,651114480.0,seat_performance,MODERATE,seat_performance,MODERATE,12.010558412509944,False,False,73.48800834202294
897003301.0,4,9.111205030724607,9.452364891669532,12.010558412509944,2.6793187601983317,5.529531927049421,3,1,0,0,0,1,0,0,0.25,0.0,897000826.0,seat_performance,MODERATE,seat_position,MODERATE,12.010558412509944,False,False,73.48800834202294
561099113.0,3,10.284814588713461,11.008122922527566,12.008122922527564,2.177027753322662,7.838197921085253,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,561099117.0,seat_track_position,MODERATE,seat_track_position,MODERATE,12.008122922527564,False,False,73.40980187695516
599002915.0,4,10.7258727891049,10.76428095103693,12.00583600226754,1.084484023823271,9.3690932520782,3,1,0,0,0,1,0,0,0.25,0.0,599000090.0,seat_performance,MODERATE,seat_type,MODERATE,12.00583600226754,False,False,73.35766423357664
852131777.0,1,12.004548596365051,12.004548596365051,12.004548596365051,0.0,12.004548596365051,0,1,0,0,0,1,0,0,1.0,0.0,852131778.0,seat_type,MODERATE,seat_type,MODERATE,12.004548596365051,False,False,73.30552659019813
344085483.0,1,12.004380965506314,12.004380965506314,12.004380965506314,0.0,12.004380965506314,0,1,0,0,0,1,0,0,1.0,0.0,344085485.0,seat_type,MODERATE,seat_type,MODERATE,12.004380965506314,False,False,73.22732012513035
347777658.0,1,12.004380965506314,12.004380965506314,12.004380965506314,0.0,12.004380965506314,0,1,0,0,0,1,0,0,1.0,0.0,347777659.0,seat_type,MODERATE,seat_type,MODERATE,12.004380965506314,False,False,73.22732012513035
347082720.0,1,12.000617311450991,12.000617311450991,12.000617311450991,0.0,12.000617311450991,0,1,0,0,0,1,0,0,1.0,0.0,328082979.0,seat_type,MODERATE,seat_type,MODERATE,12.000617311450991,False,False,73.14911366006257
852123452.0,6,9.027126982521075,8.509912033987053,11.992466327314592,1.760875815091619,7.502260204792947,5,1,0,0,0,1,0,0,0.16666666666666666,0.0,852123458.0,seat_position,MODERATE,seat_position,MODERATE,11.992466327314592,False,False,73.09697601668404
349195695.0,2,11.303026944014402,11.303026944014402,11.99132445008754,0.9733996680362089,10.614729437941264,1,1,0,0,0,1,0,0,0.5,0.0,349195697.0,posture,MODERATE,posture,MODERATE,11.99132445008754,False,False,73.04483837330554
324109283.0,1,11.98909425421576,11.98909425421576,11.98909425421576,0.0,11.98909425421576,0,1,0,0,0,1,0,0,1.0,0.0,324109318.0,belt_anchorage,MODERATE,belt_anchorage,MODERATE,11.98909425421576,False,False,72.99270072992701
599006954.0,3,9.971145304922127,9.074171482769854,11.980886808419708,1.743828383349949,8.858377623576816,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,599006958.0,seat_type,MODERATE,seat_performance,MODERATE,11.980886808419708,False,False,72.9405630865485
558029624.0,3,9.041644104712796,8.0404938463268,11.976825586417032,2.5843828028347184,7.107612881394555,2,1,0,0,0,1,0,0,0.3333333333333333,0.0,558029663.0,seat_track_position,MODERATE,seat_performance,MODERATE,11.976825586417032,False,False,72.88842544316996
