vehicle_id,occupant_id,seat_location_id,seat_position,occupant_role,seat_track_position,posture,seat_type,seat_performance,belt_availability,belt_use,belt_failure,belt_anchorage,total_surprisal_bits,total_backoff_level,seat_position_surprisal_bits,occupant_role_surprisal_bits,seat_track_position_surprisal_bits,seat_type_surprisal_bits,posture_surprisal_bits,belt_use_surprisal_bits,belt_anchorage_surprisal_bits,belt_failure_surprisal_bits,belt_availability_surprisal_bits,seat_performance_surprisal_bits,anomaly_score_bits,anomaly_percentile,anomaly_tier,dominant_contributor,dominant_contribution_bits,dominant_contribution_percent,occupant_state_vector
347853512.0,347853514.0,878855672.0,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,NOT COLLECTED/UNKNOWN,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,9.11574947150023,0,0.672794206367598,-0.0,2.1835354329609653,0.31595772557084123,3.498250867527825,0.3336791005797198,1.4241731740239048,0.016927121558869277,-0.0,0.6704318429105057,9.11574947150023,46.515052356020945,BASELINE,posture,3.498250867527825,38.37589962805437,FRONT LEFT SIDE|DRIVER|SEAT AT MIDDLE TRACK POSITION|NOT COLLECTED/UNKNOWN|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
347853512.0,878855636.0,878855666.0,FRONT RIGHT SIDE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,7.237968908613016,0,2.2509993409134457,-0.0,2.136604928242286,0.3569345447152755,0.3734583955274445,0.203533394085132,1.4241731740239048,0.016927121558869277,-0.0,0.47533800954665795,7.237968908613016,19.159031413612563,BASELINE,seat_position,2.2509993409134457,31.099875798510386,FRONT RIGHT SIDE|PASSENGER|SEAT AT MIDDLE TRACK POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
347854047.0,347854049.0,878861698.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,5.421524737431055,0,0.672794206367598,-0.0,1.8171717804178111,0.2962999526953211,0.21373406051926952,0.34407966234536597,1.4241731740239048,0.016927121558869277,-0.0,0.6363447795029143,5.421524737431055,1.030759162303665,BASELINE,seat_track_position,1.8171717804178111,33.517725518649264,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN MIDDLE AND REAR|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
347861883.0,347861884.0,878863951.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,7.4635653646076126,0,0.672794206367598,-0.0,1.8171717804178111,0.2962999526953211,0.21373406051926952,2.2676009324980053,1.559619652606693,-0.0,-0.0,0.6363447795029143,7.4635653646076126,23.085732984293195,BASELINE,belt_use,2.2676009324980053,30.382274713517184,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN MIDDLE AND REAR|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL DOWN
347863709.0,347863712.0,878865684.0,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,5.8229677222723835,0,0.672794206367598,-0.0,2.1835354329609653,0.31595772557084123,0.20546911829997946,0.3336791005797198,1.4241731740239048,0.016927121558869277,-0.0,0.6704318429105057,5.8229677222723835,7.248036649214659,BASELINE,seat_track_position,2.1835354329609653,37.49866970083172,FRONT LEFT SIDE|DRIVER|SEAT AT MIDDLE TRACK POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
347863709.0,347863713.0,878865685.0,FRONT RIGHT SIDE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,NOT COLLECTED/UNKNOWN,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,9.37547243236295,0,2.2509993409134457,-0.0,2.136604928242286,0.3569345447152755,2.5109619192773796,0.203533394085132,1.4241731740239048,0.016927121558869277,-0.0,0.47533800954665795,9.37547243236295,50.6053664921466,BASELINE,posture,2.5109619192773796,26.782244173742708,FRONT RIGHT SIDE|PASSENGER|SEAT AT MIDDLE TRACK POSITION|NOT COLLECTED/UNKNOWN|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
347866769.0,878866872.0,878867766.0,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,7.894008369129419,0,0.672794206367598,-0.0,2.1835354329609653,0.31595772557084123,0.20546911829997946,2.3390522726785714,1.5067677703409579,-0.0,-0.0,0.6704318429105057,7.894008369129419,33.34424083769634,BASELINE,belt_use,2.3390522726785714,29.63072957745712,FRONT LEFT SIDE|DRIVER|SEAT AT MIDDLE TRACK POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL UP
347871614.0,878871675.0,878872099.0,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,7.946860251395154,0,0.672794206367598,-0.0,2.1835354329609653,0.31595772557084123,0.20546911829997946,2.3390522726785714,1.559619652606693,-0.0,-0.0,0.6704318429105057,7.946860251395154,34.375,BASELINE,belt_use,2.3390522726785714,29.433665607343812,FRONT LEFT SIDE|DRIVER|SEAT AT MIDDLE TRACK POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL DOWN
347878986.0,347878988.0,878879229.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,5.421524737431055,0,0.672794206367598,-0.0,1.8171717804178111,0.2962999526953211,0.21373406051926952,0.34407966234536597,1.4241731740239048,0.016927121558869277,-0.0,0.6363447795029143,5.421524737431055,1.030759162303665,BASELINE,seat_track_position,1.8171717804178111,33.517725518649264,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN MIDDLE AND REAR|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
347896029.0,347896031.0,878896302.0,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,NORMAL POSTURE,BUCKET,DEFORMED BY OTHER OCCUPANT,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,12.458792987912945,0,0.672794206367598,-0.0,2.1835354329609653,0.31595772557084123,0.20546911829997946,2.3390522726785714,1.5067677703409579,-0.0,-0.0,5.235216461694032,12.458792987912945,80.23560209424085,MODERATE,seat_performance,5.235216461694032,42.0202540227857,FRONT LEFT SIDE|DRIVER|SEAT AT MIDDLE TRACK POSITION|NORMAL POSTURE|BUCKET|DEFORMED BY OTHER OCCUPANT|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL UP
347896029.0,347896032.0,878896304.0,SECOND LEFT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,OTHER ABNORMAL POSTURE,BUCKET WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,11.55636721250792,0,4.085575731706074,-0.0,0.0909736600474904,4.400879436282184,1.415037499278844,1.0,0.5639008851933265,-0.0,-0.0,-0.0,11.55636721250792,72.31675392670157,BASELINE,seat_type,4.400879436282184,38.08185873082101,SECOND LEFT|PASSENGER|NOT ADJUSTABLE SEAT TRACK|OTHER ABNORMAL POSTURE|BUCKET WITH FOLD BACK|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO UPPER ANCHOR
347896029.0,347896033.0,878896305.0,SECOND RIGHT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,OTHER ABNORMAL POSTURE,BUCKET WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,11.40436411906287,0,3.870069695954866,-0.0,0.08530731262450643,5.03708931873522,0.5849625007211563,1.0,0.5639008851933265,-0.0,-0.0,0.2630344058337938,11.40436411906287,71.59685863874346,BASELINE,seat_type,5.03708931873522,44.16808570953566,SECOND RIGHT|PASSENGER|NOT ADJUSTABLE SEAT TRACK|OTHER ABNORMAL POSTURE|BUCKET WITH FOLD BACK|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO UPPER ANCHOR
349170290.0,349170292.0,349171394.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NOT COLLECTED/UNKNOWN,NOT COLLECTED/UNKNOWN,FULL DOWN,14.199238680384815,0,0.672794206367598,-0.0,1.8171717804178111,0.2962999526953211,0.21373406051926952,8.791162888555018,1.7369655941662063,0.03476541816067664,-0.0,0.6363447795029143,14.199238680384815,91.16492146596859,ELEVATED,belt_use,8.791162888555018,61.912917209423,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN MIDDLE AND REAR|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NOT COLLECTED/UNKNOWN|NOT COLLECTED/UNKNOWN|FULL DOWN
349170296.0,349170297.0,349171409.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,NOT COLLECTED/UNKNOWN,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,9.975505508404847,0,0.672794206367598,-0.0,2.0250513720553673,0.3717886094140868,2.7529071380352277,2.0984037040609946,1.5067677703409579,-0.0,-0.0,0.5477927081306153,9.975505508404847,56.69175392670157,BASELINE,posture,2.7529071380352277,27.596668015628577,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|NOT COLLECTED/UNKNOWN|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL UP
349170296.0,349170298.0,349171410.0,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,9.280831067282525,0,2.2509993409134457,-0.0,1.598509032559104,0.2767093427308704,0.28128611039001644,2.643856189774725,1.559619652606693,-0.0,-0.0,0.6698513983076693,9.280831067282525,49.42735602094241,BASELINE,belt_use,2.643856189774725,28.48727846254031,FRONT RIGHT SIDE|PASSENGER|SEAT BETWEEN MIDDLE AND REAR|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL DOWN
349170302.0,349170303.0,349171430.0,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,MID POSITION,7.403207812751137,0,0.672794206367598,-0.0,2.1835354329609653,0.31595772557084123,0.20546911829997946,0.3336791005797198,3.004413264502658,0.016927121558869277,-0.0,0.6704318429105057,7.403207812751137,21.80955497382199,BASELINE,belt_anchorage,3.004413264502658,40.582587176979104,FRONT LEFT SIDE|DRIVER|SEAT AT MIDDLE TRACK POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|MID POSITION
349170302.0,349170304.0,349171431.0,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN FORWARD AND MIDDLE,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,MID POSITION,10.546404383630241,0,2.2509993409134457,-0.0,3.8028675310652904,0.27563444261342734,0.203533394085132,0.203533394085132,3.004413264502658,0.016927121558869277,-0.0,0.7884958948062882,10.546404383630241,61.63285340314136,BASELINE,seat_track_position,3.8028675310652904,36.058427049961864,FRONT RIGHT SIDE|PASSENGER|SEAT BETWEEN FORWARD AND MIDDLE|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|MID POSITION
349170312.0,349170314.0,349171458.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,MID POSITION,7.297440412904448,0,0.672794206367598,-0.0,2.0250513720553673,0.3717886094140868,0.2646206567257453,0.394052474149508,3.004413264502658,0.016927121558869277,-0.0,0.5477927081306153,7.297440412904448,19.846204188481675,BASELINE,belt_anchorage,3.004413264502658,41.170781733137495,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|MID POSITION
349172416.0,349172417.0,349172705.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,POSITION UNKNOWN,8.703079214181042,0,0.672794206367598,-0.0,2.0250513720553673,0.3717886094140868,0.2646206567257453,0.394052474149508,4.410052065779252,0.016927121558869277,-0.0,0.5477927081306153,8.703079214181042,39.93782722513089,BASELINE,belt_anchorage,4.410052065779252,50.67231904075271,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|POSITION UNKNOWN
349172416.0,349172418.0,349172706.0,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,LYING - SEAT BACK,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,11.939919288922155,0,2.2509993409134457,-0.0,1.598509032559104,0.2767093427308704,5.451211111832329,0.25153876699596445,1.4241731740239048,0.016927121558869277,-0.0,0.6698513983076693,11.939919288922155,76.42342931937172,MODERATE,posture,5.451211111832329,45.655343054872716,FRONT RIGHT SIDE|PASSENGER|SEAT BETWEEN MIDDLE AND REAR|LYING - SEAT BACK|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
349172440.0,349172442.0,349172755.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,8.851272597655402,0,0.672794206367598,-0.0,2.0250513720553673,0.3717886094140868,0.2646206567257453,2.0984037040609946,2.8708213409009966,-0.0,-0.0,0.5477927081306153,8.851272597655402,42.04842931937173,BASELINE,belt_anchorage,2.8708213409009966,32.43399532923033,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO UPPER ANCHOR
349172521.0,349172523.0,349172778.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,6.084487937853726,0,0.672794206367598,-0.0,2.6425397762979714,0.24528655768362542,0.19025980039563886,0.2420212280853805,1.4241731740239048,0.016927121558869277,-0.0,0.6504860734407383,6.084487937853726,11.943717277486911,BASELINE,seat_track_position,2.6425397762979714,43.43076694848563,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN FORWARD AND MIDDLE|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
349172606.0,349172607.0,349172804.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,NOT COLLECTED/UNKNOWN,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,9.975505508404847,0,0.672794206367598,-0.0,2.0250513720553673,0.3717886094140868,2.7529071380352277,2.0984037040609946,1.5067677703409579,-0.0,-0.0,0.5477927081306153,9.975505508404847,56.69175392670157,BASELINE,posture,2.7529071380352277,27.596668015628577,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|NOT COLLECTED/UNKNOWN|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL UP
349174775.0,349174777.0,349175382.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,7.410713482341878,0,0.672794206367598,-0.0,1.8171717804178111,0.2962999526953211,0.21373406051926952,2.2676009324980053,1.5067677703409579,-0.0,-0.0,0.6363447795029143,7.410713482341878,22.398560209424083,BASELINE,belt_use,2.2676009324980053,30.59895565927905,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN MIDDLE AND REAR|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL UP
349175974.0,349175976.0,349178793.0,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,NORMAL POSTURE,BUCKET WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,12.200223402282642,0,0.672794206367598,-0.0,5.176714167104952,3.4059923596758366,0.3219280948873623,0.7369655941662062,0.5639008851933265,-0.0,-0.0,1.3219280948873622,12.200223402282642,78.6976439790576,MODERATE,seat_track_position,5.176714167104952,42.43130634916404,FRONT LEFT SIDE|DRIVER|NOT COLLECTED/UNKNOWN|NORMAL POSTURE|BUCKET WITH FOLD BACK|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO UPPER ANCHOR
349175974.0,349175977.0,349178794.0,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN FORWARD AND MIDDLE,NORMAL POSTURE,BUCKET WITH FOLD BACK,DEFORMED BY INTRUSION,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,12.483010973754068,0,2.2509993409134457,-0.0,3.8028675310652904,2.716207033999409,-0.0,0.22239242133644802,0.6662626028230044,0.016927121558869277,-0.0,2.807354922057604,12.483010973754068,80.35013089005236,MODERATE,seat_track_position,3.8028675310652904,30.46434501308171,FRONT RIGHT SIDE|PASSENGER|SEAT BETWEEN FORWARD AND MIDDLE|NORMAL POSTURE|BUCKET WITH FOLD BACK|DEFORMED BY INTRUSION|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|NO UPPER ANCHOR
349175974.0,349175978.0,349178795.0,SECOND LEFT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,NORMAL POSTURE,BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,8.384420213480396,0,4.085575731706074,-0.0,0.0909736600474904,1.4466831258953092,0.6687940915246269,1.561878887608115,0.06817150264157922,-0.0,-0.0,0.46234321405720047,8.384420213480396,37.63089005235602,BASELINE,seat_position,4.085575731706074,48.72818427131457,SECOND LEFT|PASSENGER|NOT ADJUSTABLE SEAT TRACK|NORMAL POSTURE|BENCH WITH FOLD BACK|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO UPPER ANCHOR
349174832.0,349174833.0,349175749.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,6.084487937853726,0,0.672794206367598,-0.0,2.6425397762979714,0.24528655768362542,0.19025980039563886,0.2420212280853805,1.4241731740239048,0.016927121558869277,-0.0,0.6504860734407383,6.084487937853726,11.943717277486911,BASELINE,seat_track_position,2.6425397762979714,43.43076694848563,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN FORWARD AND MIDDLE|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
349174839.0,349174840.0,349175854.0,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,8.851272597655402,0,0.672794206367598,-0.0,2.0250513720553673,0.3717886094140868,0.2646206567257453,2.0984037040609946,2.8708213409009966,-0.0,-0.0,0.5477927081306153,8.851272597655402,42.04842931937173,BASELINE,belt_anchorage,2.8708213409009966,32.43399532923033,FRONT LEFT SIDE|DRIVER|SEAT AT REAR MOST POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|NO UPPER ANCHOR
349174869.0,349174871.0,349175942.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,NORMAL POSTURE,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,MID POSITION,9.539197146248622,0,0.672794206367598,-0.0,2.6425397762979714,0.24528655768362542,0.19025980039563886,0.2420212280853805,3.004413264502658,0.016927121558869277,-0.0,2.524955191356879,9.539197146248622,52.29057591623037,BASELINE,belt_anchorage,3.004413264502658,31.495452064162144,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN FORWARD AND MIDDLE|NORMAL POSTURE|BUCKET|DEFORMED BY INTRUSION|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|MID POSITION
349177657.0,349177659.0,349178837.0,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,7.946860251395154,0,0.672794206367598,-0.0,2.1835354329609653,0.31595772557084123,0.20546911829997946,2.3390522726785714,1.559619652606693,-0.0,-0.0,0.6704318429105057,7.946860251395154,34.375,BASELINE,belt_use,2.3390522726785714,29.433665607343812,FRONT LEFT SIDE|DRIVER|SEAT AT MIDDLE TRACK POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL DOWN
349177657.0,349177660.0,349178838.0,FRONT RIGHT SIDE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,10.232553285309717,0,2.2509993409134457,-0.0,2.136604928242286,0.3569345447152755,0.3734583955274445,3.1324502960236495,1.5067677703409579,-0.0,-0.0,0.47533800954665795,10.232553285309717,58.34424083769634,BASELINE,belt_use,3.1324502960236495,30.612596960728528,FRONT RIGHT SIDE|PASSENGER|SEAT AT MIDDLE TRACK POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|NONE USED/AVAILABLE|NOT USED/AVAILABLE|FULL UP
349177666.0,349177668.0,349178890.0,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,NORMAL POSTURE,BUCKET,DEFORMED BY OTHER OCCUPANT,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,10.57634284648316,0,0.672794206367598,-0.0,1.8171717804178111,0.2962999526953211,0.21373406051926952,0.34407966234536597,1.4241731740239048,0.016927121558869277,-0.0,5.791162888555019,10.57634284648316,62.30366492146597,BASELINE,seat_performance,5.791162888555019,54.755816567356206,FRONT LEFT SIDE|DRIVER|SEAT BETWEEN MIDDLE AND REAR|NORMAL POSTURE|BUCKET|DEFORMED BY OTHER OCCUPANT|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
349177666.0,349177669.0,349178891.0,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,NORMAL POSTURE,BUCKET,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,FULL UP,6.999605691776187,0,2.2509993409134457,-0.0,1.632942529622978,0.3715588626119629,0.3219280948873623,0.2885050933499121,1.4241731740239048,0.016927121558869277,-0.0,0.6925714748077527,6.999605691776187,16.44306282722513,BASELINE,seat_position,2.2509993409134457,32.158944946829465,FRONT RIGHT SIDE|PASSENGER|SEAT AT REAR MOST POSITION|NORMAL POSTURE|BUCKET|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|FULL UP
349177666.0,349177670.0,349178894.0,SECOND LEFT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,NORMAL POSTURE,BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER BELT,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,7.99679527699384,0,4.085575731706074,-0.0,0.0909736600474904,1.4466831258953092,0.6687940915246269,1.0962153152593033,0.1292830169449665,0.016927121558869277,-0.0,0.46234321405720047,7.99679527699384,35.09489528795812,BASELINE,seat_position,4.085575731706074,51.090162873869716,SECOND LEFT|PASSENGER|NOT ADJUSTABLE SEAT TRACK|NORMAL POSTURE|BENCH WITH FOLD BACK|NO FAILURE|LAP AND SHOULDER BELT|LAP AND SHOULDER|NO FAILURE|NO UPPER ANCHOR
